ZIP,PARENT_METRO_REGION,market_score,market_category,Median_Income,county_adj,score_adj,max_ltv,MEDIAN_SALE_PRICE,HOMES_SOLD,MEDIAN_DOM
90068,"Los Angeles, CA",55.62090244526083,Neutral,66830,-2,0,68,702000.0,10.0,39.0
92378,"Riverside, CA",25.61223719883677,Declining,64779,-1,-5,64,370000.0,1.0,384.0
91784,"Riverside, CA",80.55697826373692,Prime,60483,-1,2,71,1025000.0,54.0,31.0
91105,"Los Angeles, CA",90.63283659715546,Prime,91447,-2,2,70,1800000.0,55.0,29.0
92393,"Riverside, CA",,Neutral,,-1,0,69,269750.0,2.0,114.5
90746,"Los Angeles, CA",62.634649192826,Neutral,46564,-2,0,68,864500.0,30.0,44.0
91205,"Los Angeles, CA",59.954920641378095,Neutral,28679,-2,0,68,1360000.0,7.0,35.0
90213,"Los Angeles, CA",,Neutral,,-2,0,68,1640000.0,1.0,170.0
92313,"Riverside, CA",31.7716033809025,Declining,43485,-1,-5,64,465000.0,3.0,78.0
90502,"Los Angeles, CA",58.62080914150266,Neutral,41609,-2,0,68,739000.0,21.0,49.0
91351,"Los Angeles, CA",24.096630647182703,Declining,43504,-2,-5,63,540000.0,2.0,57.0
91710,"Riverside, CA",79.87334717969696,Prime,40969,-1,2,71,780000.0,91.0,26.0
91602,"Los Angeles, CA",42.19270795025006,Neutral,59581,-2,0,68,825000.0,2.0,124.5
90240,"Los Angeles, CA",25.92768814640476,Declining,40307,-2,-5,63,640000.0,1.0,51.0
91302,"Los Angeles, CA",49.11104303793425,Neutral,80452,-2,0,68,850000.0,7.0,32.0
92504,"Riverside, CA",69.77288870454605,Neutral,36135,-1,0,69,637500.0,66.0,36.5
91506,"Los Angeles, CA",26.425931120231365,Declining,50392,-2,-5,63,920500.0,1.0,135.0
91324,"Los Angeles, CA",58.89685453747015,Neutral,42249,-2,0,68,1000000.0,36.0,47.5
90270,"Los Angeles, CA",7.8397723059832325,Declining,28035,-2,-5,63,835000.0,1.0,72.0
90037,"Los Angeles, CA",28.716244604567713,Declining,26747,-2,-5,63,842500.0,14.0,72.5
91208,"Los Angeles, CA",42.12498645087218,Neutral,60320,-2,0,68,950000.0,1.0,50.0
91396,"Los Angeles, CA",,Neutral,,-2,0,68,375000.0,1.0,26.0
90001,"Los Angeles, CA",36.15229093224785,Neutral,27575,-2,0,68,655000.0,30.0,67.0
92596,"Riverside, CA",80.24982772765087,Prime,43477,-1,2,71,609990.0,177.0,28.5
92220,"Riverside, CA",56.49471556123052,Neutral,30146,-1,0,69,450000.0,122.0,42.0
92548,"Riverside, CA",57.21265357373322,Neutral,32982,-1,0,69,575000.0,25.0,76.0
91730,"Riverside, CA",76.48537389639128,Prime,43577,-1,2,71,747000.0,48.0,28.0
91010,"Los Angeles, CA",62.47678989041457,Neutral,36618,-2,0,68,627500.0,4.0,10.0
90049,"Los Angeles, CA",71.37740904064202,Prime,91316,-2,2,70,1298000.0,3.0,16.0
92220,"Riverside, CA",,Neutral,30146,-1,0,69,430000.0,1.0,
93535,"Los Angeles, CA",71.49814802583906,Prime,33114,-2,2,70,440000.0,173.0,38.5
91321,"Los Angeles, CA",49.31066071403142,Neutral,37750,-2,0,68,863500.0,30.0,64.0
92587,"Riverside, CA",,Neutral,42763,-1,0,69,240000.0,1.0,
92562,"Riverside, CA",54.09243139117707,Neutral,49126,-1,0,69,525000.0,7.0,55.0
91501,"Los Angeles, CA",66.16824206733239,Neutral,41289,-2,0,68,693500.0,14.0,38.5
91706,"Los Angeles, CA",59.45725298310099,Neutral,29881,-2,0,68,915000.0,5.0,25.0
90715,"Los Angeles, CA",60.38409079226843,Neutral,36716,-2,0,68,770000.0,23.0,29.0
91356,"Los Angeles, CA",66.32999114007404,Neutral,54561,-2,0,68,1157610.0,77.0,42.5
92386,"Riverside, CA",29.652433859637235,Declining,33488,-1,-5,64,350000.0,19.0,135.0
90044,"Los Angeles, CA",46.97082992430682,Neutral,27583,-2,0,68,700000.0,75.0,88.0
90059,"Los Angeles, CA",39.717354276595266,Neutral,27608,-2,0,68,567000.0,36.0,88.0
91030,"Los Angeles, CA",59.27753265634252,Neutral,73363,-2,0,68,1193500.0,4.0,40.0
92878,"Riverside, CA",,Neutral,,-1,0,69,810000.0,19.0,23.0
92282,"Riverside, CA",26.092304020554536,Declining,25703,-1,-5,64,352700.0,5.0,123.0
90732,"Los Angeles, CA",72.43878562868919,Prime,54640,-2,2,70,947526.0,62.0,45.0
92203,"Riverside, CA",55.383804498682125,Neutral,45379,-1,0,69,575000.0,153.0,79.0
92405,"Riverside, CA",14.47416216992331,Declining,29111,-1,-5,64,570000.0,1.0,38.0
92262,"Riverside, CA",24.500163368310982,Declining,38073,-1,-5,64,507500.0,2.0,66.0
93562,"Riverside, CA",15.342913455398573,Declining,32064,-1,-5,64,82500.0,4.0,126.0
91706,"Los Angeles, CA",63.72906151420912,Neutral,29881,-2,0,68,725000.0,36.0,38.0
90803,"Los Angeles, CA",72.8091093990902,Prime,71891,-2,2,70,1587500.0,35.0,37.5
92391,"Riverside, CA",39.52908945755899,Neutral,31950,-1,0,69,219000.0,1.0,21.0
90004,"Los Angeles, CA",67.70489709007144,Neutral,35738,-2,0,68,2800000.0,21.0,48.0
90245,"Los Angeles, CA",54.08266148335032,Neutral,75829,-2,0,68,1215000.0,6.0,34.5
92586,"Riverside, CA",57.057031905244045,Neutral,31108,-1,0,69,389000.0,129.0,54.0
91343,"Los Angeles, CA",52.542911012246606,Neutral,33865,-2,0,68,517000.0,11.0,46.5
91762,"Riverside, CA",62.9626730950011,Neutral,36442,-1,0,69,712000.0,95.0,37.5
91381,"Los Angeles, CA",54.95480168804324,Neutral,70397,-2,0,68,1174000.0,29.0,52.0
92385,"Riverside, CA",36.349386551909014,Neutral,71250,-1,0,69,442000.0,8.0,154.5
91754,"Los Angeles, CA",67.19240017150773,Neutral,37915,-2,0,68,899000.0,47.0,38.5
90603,"Los Angeles, CA",77.01354140724109,Prime,46151,-2,2,70,891000.0,33.0,31.5
91711,"Los Angeles, CA",30.45611234703664,Declining,49386,-2,-5,63,777000.0,2.0,93.0
91750,"Los Angeles, CA",52.825223078954,Neutral,46535,-2,0,68,605000.0,4.0,32.0
90305,"Los Angeles, CA",32.53886592045732,Declining,43270,-2,-5,63,650000.0,2.0,66.5
92354,"Riverside, CA",59.43167117892691,Neutral,39513,-1,0,69,767000.0,1.0,13.0
91711,"Los Angeles, CA",83.87676318524359,Prime,49386,-2,2,70,1140000.0,69.0,22.0
91780,"Los Angeles, CA",37.463868974763336,Neutral,41547,-2,0,68,882500.0,2.0,62.0
90047,"Los Angeles, CA",51.526952022436056,Neutral,33961,-2,0,68,735500.0,14.0,101.0
90805,"Los Angeles, CA",40.294925942834595,Neutral,30747,-2,0,68,745000.0,2.0,52.0
90067,"Los Angeles, CA",19.919748591902113,Declining,93125,-2,-5,63,1899500.0,1.0,265.0
90248,"Los Angeles, CA",53.111483706284226,Neutral,36495,-2,0,68,775000.0,11.0,45.0
90272,"Los Angeles, CA",57.150694151247095,Neutral,96854,-2,0,68,3892000.0,12.0,51.5
90280,"Los Angeles, CA",67.0532749090333,Neutral,30663,-2,0,68,670000.0,20.0,33.0
92378,"Riverside, CA",25.61223719883677,Declining,64779,-1,-5,64,370000.0,1.0,384.0
92255,"Riverside, CA",,Neutral,,-1,0,69,2600000.0,1.0,39.0
92395,"Riverside, CA",57.76960902502755,Neutral,28603,-1,0,69,412500.0,118.0,47.0
90254,"Los Angeles, CA",50.754774704283776,Neutral,96463,-2,0,68,955000.0,7.0,35.0
90745,"Los Angeles, CA",37.78754827714975,Neutral,35300,-2,0,68,470000.0,8.0,43.5
93591,"Los Angeles, CA",44.78258845984594,Neutral,38712,-2,0,68,392500.0,18.0,34.0
92404,"Riverside, CA",67.47269530406207,Neutral,32424,-1,0,69,500000.0,94.0,39.0
92211,"Riverside, CA",53.31107343024591,Neutral,47472,-1,0,69,550000.0,298.0,74.5
91384,"Los Angeles, CA",58.79144215769916,Neutral,51143,-2,0,68,835000.0,64.0,63.0
91773,"Los Angeles, CA",57.67492422399376,Neutral,47631,-2,0,68,685000.0,9.0,24.0
91791,"Los Angeles, CA",56.04161448200613,Neutral,40819,-2,0,68,580000.0,3.0,11.0
90015,"Los Angeles, CA",33.362876139473684,Declining,39548,-2,-5,63,708750.0,14.0,116.0
92591,"Riverside, CA",42.03599497352232,Neutral,45880,-1,0,69,562147.5,8.0,34.5
91335,"Los Angeles, CA",65.86676114798624,Neutral,33791,-2,0,68,627500.0,12.0,29.0
92543,"Riverside, CA",35.33854653145287,Neutral,25787,-1,0,69,630000.0,9.0,30.0
91304,"Los Angeles, CA",66.40831720682912,Neutral,37285,-2,0,68,1071250.0,56.0,40.5
91343,"Los Angeles, CA",73.86425780003223,Prime,33865,-2,2,70,865000.0,77.0,35.0
90248,"Los Angeles, CA",31.752573687292912,Declining,36495,-2,-5,63,792000.0,1.0,80.0
93553,"Los Angeles, CA",53.746585120757594,Neutral,33500,-2,0,68,446750.0,4.0,12.0
90715,"Los Angeles, CA",52.94495975968729,Neutral,36716,-2,0,68,800000.0,17.0,32.0
90404,"Los Angeles, CA",65.48249750380262,Neutral,47701,-2,0,68,1625000.0,6.0,43.0
91791,"Los Angeles, CA",67.04526684422571,Neutral,40819,-2,0,68,938500.0,34.0,33.5
90232,"Los Angeles, CA",76.32966993672555,Prime,69181,-2,2,70,1715500.0,16.0,27.0
90712,"Los Angeles, CA",77.53245432218748,Prime,52375,-2,2,70,860000.0,41.0,29.0
91767,"Los Angeles, CA",50.77384885254639,Neutral,32404,-2,0,68,485000.0,5.0,38.0
90254,"Los Angeles, CA",54.036583097150995,Neutral,96463,-2,0,68,3075000.0,25.0,51.0
90036,"Los Angeles, CA",29.381909718939053,Declining,64004,-2,-5,63,1607500.0,4.0,71.5
91607,"Los Angeles, CA",27.065866579679927,Declining,45873,-2,-5,63,560000.0,1.0,14.0
90602,"Los Angeles, CA",33.3824626616801,Declining,32477,-2,-5,63,965000.0,3.0,24.0
91007,"Los Angeles, CA",67.96297290116762,Neutral,49317,-2,0,68,900000.0,7.0,22.0
91316,"Los Angeles, CA",42.17967723942317,Neutral,53506,-2,0,68,470000.0,20.0,79.5
91024,"Los Angeles, CA",64.27621487983396,Neutral,74829,-2,0,68,650000.0,1.0,22.0
90755,"Los Angeles, CA",42.60722696707986,Neutral,49575,-2,0,68,560000.0,10.0,54.5
90056,"Los Angeles, CA",38.64943968512678,Neutral,71011,-2,0,68,798000.0,1.0,89.0
91763,"Riverside, CA",60.43266094466565,Neutral,32404,-1,0,69,700000.0,15.0,23.0
90012,"Los Angeles, CA",9.475959713290363,Declining,33370,-2,-5,63,790000.0,1.0,161.0
90723,"Los Angeles, CA",50.341295386209204,Neutral,31395,-2,0,68,577500.0,4.0,30.0
90065,"Los Angeles, CA",79.38949487765562,Prime,40270,-2,2,70,1194975.0,60.0,42.0
92860,"Riverside, CA",63.66551839913755,Neutral,42823,-1,0,69,860000.0,41.0,31.0
91335,"Los Angeles, CA",51.864927774612866,Neutral,33791,-2,0,68,480000.0,9.0,19.0
91207,"Los Angeles, CA",59.956652321692,Neutral,51726,-2,0,68,460000.0,1.0,6.0
91403,"Los Angeles, CA",58.55417197738544,Neutral,65370,-2,0,68,1920000.0,41.0,57.0
90660,"Los Angeles, CA",28.5811041970366,Declining,35532,-2,-5,63,620000.0,3.0,123.0
90807,"Los Angeles, CA",70.68957931287233,Prime,48986,-2,2,70,960000.0,47.0,35.0
92532,"Riverside, CA",69.69479601999586,Neutral,47296,-1,0,69,635000.0,79.0,53.5
90039,"Los Angeles, CA",69.12859607210268,Neutral,51396,-2,0,68,1535000.0,6.0,15.0
90222,"Los Angeles, CA",34.91901918239745,Declining,30847,-2,-5,63,875000.0,1.0,663.0
91745,"Los Angeles, CA",72.09085753704426,Prime,40314,-2,2,70,1080000.0,64.0,31.0
90755,"Los Angeles, CA",38.759790009605375,Neutral,49575,-2,0,68,915000.0,1.0,21.0
92587,"Riverside, CA",53.126480016330746,Neutral,42763,-1,0,69,636500.0,57.0,49.0
90210,"Los Angeles, CA",46.99851672113039,Neutral,78750,-2,0,68,6532500.0,51.0,89.5
91411,"Los Angeles, CA",15.36236020098608,Declining,40496,-2,-5,63,820000.0,1.0,73.0
92255,"Riverside, CA",,Neutral,,-1,0,69,2600000.0,1.0,39.0
91316,"Los Angeles, CA",66.95518147314448,Neutral,53506,-2,0,68,1712000.0,47.0,35.5
90640,"Los Angeles, CA",51.21436849091378,Neutral,33809,-2,0,68,549950.0,18.0,35.5
91403,"Los Angeles, CA",65.83942873372314,Neutral,65370,-2,0,68,1360250.0,70.0,63.5
91106,"Los Angeles, CA",82.26725890286049,Prime,56368,-2,2,70,2590000.0,23.0,25.5
90241,"Los Angeles, CA",55.8179896400768,Neutral,39374,-2,0,68,905000.0,20.0,47.0
92376,"Riverside, CA",21.08913502173855,Declining,32752,-1,-5,64,851000.0,1.0,27.0
91411,"Los Angeles, CA",15.48676487771345,Declining,40496,-2,-5,63,1016000.0,2.0,160.0
91367,"Los Angeles, CA",73.66159193122319,Prime,56723,-2,2,70,1425000.0,65.0,41.5
93550,"Los Angeles, CA",59.495704235146164,Neutral,28824,-2,0,68,462500.0,100.0,38.5
90241,"Los Angeles, CA",30.753758989974635,Declining,39374,-2,-5,63,1265000.0,5.0,68.0
90301,"Los Angeles, CA",31.735832024936194,Declining,29798,-2,-5,63,690000.0,17.0,100.0
90250,"Los Angeles, CA",59.795129302738474,Neutral,36781,-2,0,68,775000.0,7.0,65.0
90033,"Los Angeles, CA",25.701651015464883,Declining,25038,-2,-5,63,790000.0,14.0,69.5
90023,"Los Angeles, CA",31.53537853499802,Declining,27071,-2,-5,63,790000.0,11.0,72.0
91709,"Riverside, CA",79.94535015245329,Prime,50750,-1,2,71,1005000.0,141.0,27.0
90040,"Los Angeles, CA",50.39120059759051,Neutral,31372,-2,0,68,635000.0,1.0,29.0
90061,"Los Angeles, CA",33.00715114085166,Declining,28697,-2,-5,63,640000.0,11.0,65.0
90242,"Los Angeles, CA",54.38018023207248,Neutral,37336,-2,0,68,835000.0,21.0,51.5
90814,"Los Angeles, CA",46.90295685270015,Neutral,58350,-2,0,68,1375000.0,4.0,134.0
90008,"Los Angeles, CA",27.574222054188162,Declining,36362,-2,-5,63,960000.0,9.0,74.0
91342,"Los Angeles, CA",23.54473102289091,Declining,35904,-2,-5,63,616750.0,2.0,105.0
91011,"Los Angeles, CA",70.35710730853545,Prime,100704,-2,2,70,2567500.0,38.0,31.0
90745,"Los Angeles, CA",68.75351317815618,Neutral,35300,-2,0,68,774500.0,64.0,43.0
90503,"Los Angeles, CA",74.49622109576728,Prime,60875,-2,2,70,960500.0,10.0,17.5
92263,"Riverside, CA",,Neutral,,-1,0,69,2629545.0,2.0,172.5
93563,"Los Angeles, CA",18.99113661035697,Declining,-,-2,-5,63,330000.0,1.0,7.0
92254,"Riverside, CA",16.809767045729302,Declining,23840,-1,-5,64,280000.0,5.0,167.5
90033,"Los Angeles, CA",19.79206692258493,Declining,25038,-2,-5,63,785000.0,1.0,51.0
90006,"Los Angeles, CA",16.972220834423148,Declining,27589,-2,-5,63,890000.0,4.0,80.5
91755,"Los Angeles, CA",49.17367193715046,Neutral,30203,-2,0,68,817500.0,19.0,50.0
92368,"Riverside, CA",10.57439984280638,Declining,26131,-1,-5,64,161250.0,2.0,214.5
92342,"Riverside, CA",46.919151471065454,Neutral,47482,-1,0,69,400000.0,30.0,81.0
90248,"Los Angeles, CA",57.46779853239771,Neutral,36495,-2,0,68,785000.0,15.0,45.0
91506,"Los Angeles, CA",56.68318250983273,Neutral,50392,-2,0,68,1247500.0,4.0,51.5
90260,"Los Angeles, CA",35.25677832176127,Neutral,36464,-2,0,68,689000.0,3.0,19.0
90807,"Los Angeles, CA",60.428700033428775,Neutral,48986,-2,0,68,485000.0,1.0,4.0
90047,"Los Angeles, CA",49.64511867148013,Neutral,33961,-2,0,68,709500.0,60.0,54.0
90211,"Los Angeles, CA",33.6908386015065,Declining,62083,-2,-5,63,2218750.0,4.0,204.5
93535,"Los Angeles, CA",48.58947520209659,Neutral,33114,-2,0,68,242500.0,6.0,122.0
91436,"Los Angeles, CA",50.97132689842009,Neutral,82802,-2,0,68,1757500.0,4.0,61.5
91804,"Los Angeles, CA",,Neutral,,-2,0,68,800000.0,1.0,61.0
90803,"Los Angeles, CA",38.88278918905368,Neutral,71891,-2,0,68,1250000.0,3.0,14.0
92352,"Riverside, CA",43.957190899271964,Neutral,45132,-1,0,69,660000.0,71.0,138.5
90274,"Los Angeles, CA",62.69772726281986,Neutral,89875,-2,0,68,2613500.0,60.0,30.0
90262,"Los Angeles, CA",15.909583235575647,Declining,29364,-2,-5,63,1250000.0,1.0,34.0
91780,"Los Angeles, CA",80.22251771843368,Prime,41547,-2,2,70,1055000.0,40.0,29.0
90277,"Los Angeles, CA",23.53307573343103,Declining,78560,-2,-5,63,2087500.0,2.0,144.5
92242,"Riverside, CA",15.264956855508718,Declining,28582,-1,-5,64,100000.0,5.0,111.0
91504,"Los Angeles, CA",75.72535375855863,Prime,49983,-2,2,70,1505000.0,18.0,33.5
90716,"Los Angeles, CA",34.53931021062277,Declining,31623,-2,-5,63,565000.0,5.0,176.0
90011,"Los Angeles, CA",33.91177388201841,Declining,24657,-2,-5,63,659000.0,39.0,74.5
92223,"Riverside, CA",64.12869617832258,Neutral,42581,-1,0,69,537500.0,215.0,51.5
90069,"Los Angeles, CA",25.436590101398064,Declining,72759,-2,-5,63,1154500.0,2.0,111.0
91786,"Riverside, CA",53.8448229823109,Neutral,40282,-1,0,69,628500.0,29.0,35.0
90403,"Los Angeles, CA",43.02682748694013,Neutral,76422,-2,0,68,2740000.0,5.0,123.5
91731,"Los Angeles, CA",37.08494526657768,Neutral,26640,-2,0,68,755000.0,15.0,57.0
90266,"Los Angeles, CA",47.86938655847931,Neutral,103855,-2,0,68,2530000.0,2.0,26.5
90063,"Los Angeles, CA",60.100502874303544,Neutral,29138,-2,0,68,737500.0,38.0,47.0
92394,"Riverside, CA",60.034497813880385,Neutral,33836,-1,0,69,430000.0,74.0,43.0
90036,"Los Angeles, CA",53.555415885791355,Neutral,64004,-2,0,68,2017500.0,22.0,51.0
90245,"Los Angeles, CA",17.670619317630855,Declining,75829,-2,-5,63,1825000.0,1.0,210.0
92532,"Riverside, CA",69.79089119998365,Neutral,47296,-1,0,69,635000.0,81.0,53.5
90031,"Los Angeles, CA",30.732264108372103,Declining,28612,-2,-5,63,775000.0,1.0,38.0
91766,"Los Angeles, CA",62.244351401031764,Neutral,31377,-2,0,68,675000.0,52.0,30.5
91406,"Los Angeles, CA",77.08792050635338,Prime,37926,-2,2,70,920000.0,55.0,33.0
91731,"Los Angeles, CA",31.654036205558516,Declining,26640,-2,-5,63,755000.0,11.0,55.0
91423,"Los Angeles, CA",65.47565441045703,Neutral,65542,-2,0,68,1592500.0,76.0,40.0
92880,"Riverside, CA",83.41357064767112,Prime,54476,-1,2,71,975000.0,82.0,28.0
90015,"Los Angeles, CA",32.969465859505945,Declining,39548,-2,-5,63,770000.0,13.0,102.0
90264,"Los Angeles, CA",,Neutral,,-2,0,68,2600000.0,1.0,17.0
92282,"Riverside, CA",26.092304020554536,Declining,25703,-1,-5,64,352700.0,5.0,123.0
91321,"Los Angeles, CA",39.41319063478201,Neutral,37750,-2,0,68,600500.0,2.0,24.0
91765,"Los Angeles, CA",65.13412338128659,Neutral,47377,-2,0,68,677000.0,9.0,29.0
91207,"Los Angeles, CA",75.89742468486806,Prime,51726,-2,2,70,2425000.0,11.0,24.0
92260,"Riverside, CA",50.21665759474172,Neutral,38434,-1,0,69,539500.0,120.0,64.0
92544,"Riverside, CA",58.21998065988075,Neutral,32554,-1,0,69,480000.0,82.0,54.0
91387,"Los Angeles, CA",58.44460281241716,Neutral,46090,-2,0,68,828750.0,58.0,46.0
92325,"Riverside, CA",45.57613177110086,Neutral,38154,-1,0,69,375000.0,56.0,79.0
91382,"Los Angeles, CA",,Neutral,,-2,0,68,631000.0,4.0,33.0
90025,"Los Angeles, CA",65.24093901411231,Neutral,67377,-2,0,68,2394000.0,17.0,63.0
90262,"Los Angeles, CA",39.49349285292107,Neutral,29364,-2,0,68,700000.0,16.0,35.5
91763,"Riverside, CA",63.0165535621153,Neutral,32404,-1,0,69,700000.0,19.0,23.0
91105,"Los Angeles, CA",59.40897860718578,Neutral,91447,-2,0,68,1300000.0,5.0,43.0
91340,"Los Angeles, CA",16.120062605395972,Declining,33142,-2,-5,63,450000.0,1.0,95.0
91302,"Los Angeles, CA",58.039426586967004,Neutral,80452,-2,0,68,2800000.0,45.0,50.0
90813,"Los Angeles, CA",34.67881320893407,Declining,27428,-2,-5,63,1110000.0,8.0,57.0
92382,"Riverside, CA",40.21745522134381,Neutral,45852,-1,0,69,342500.0,26.0,112.5
92352,"Riverside, CA",25.50314460650088,Declining,45132,-1,-5,64,999000.0,5.0,92.0
90046,"Los Angeles, CA",52.0123709902435,Neutral,62365,-2,0,68,2044000.0,55.0,74.0
92517,"Riverside, CA",,Neutral,,-1,0,69,390000.0,2.0,53.0
90723,"Los Angeles, CA",67.51791813834662,Neutral,31395,-2,0,68,635000.0,27.0,33.0
90062,"Los Angeles, CA",26.344888172864334,Declining,29434,-2,-5,63,695000.0,14.0,67.0
90703,"Los Angeles, CA",48.53459392135431,Neutral,51314,-2,0,68,735000.0,7.0,22.0
90066,"Los Angeles, CA",84.01767142340648,Prime,60593,-2,2,70,1790000.0,103.0,36.0
91401,"Los Angeles, CA",65.13576298463768,Neutral,35693,-2,0,68,1332500.0,39.0,41.0
92539,"Riverside, CA",38.780476033447,Neutral,31711,-1,0,69,442500.0,14.0,146.0
92262,"Riverside, CA",49.543992275382074,Neutral,38073,-1,0,69,377000.0,117.0,86.5
90039,"Los Angeles, CA",85.55596990205215,Prime,51396,-2,2,70,1462500.0,50.0,29.0
91105,"Los Angeles, CA",81.07132649081085,Prime,91447,-2,2,70,1225000.0,14.0,28.5
90255,"Los Angeles, CA",54.98283817646116,Neutral,28130,-2,0,68,720000.0,14.0,38.0
91768,"Los Angeles, CA",49.78909393116654,Neutral,27778,-2,0,68,685000.0,33.0,53.0
92548,"Riverside, CA",57.21265357373322,Neutral,32982,-1,0,69,575000.0,25.0,76.0
92585,"Riverside, CA",68.25919668877599,Neutral,41783,-1,0,69,582500.0,74.0,53.0
90715,"Los Angeles, CA",55.669887061781424,Neutral,36716,-2,0,68,1500000.0,1.0,14.0
90802,"Los Angeles, CA",50.91982490462098,Neutral,49788,-2,0,68,370750.0,14.0,26.0
90006,"Los Angeles, CA",55.14712230041196,Neutral,27589,-2,0,68,962500.0,8.0,50.0
92878,"Riverside, CA",,Neutral,,-1,0,69,1500000.0,1.0,
92315,"Riverside, CA",45.481604678634504,Neutral,37272,-1,0,69,607000.0,85.0,82.0
90056,"Los Angeles, CA",50.30247405443251,Neutral,71011,-2,0,68,1749500.0,24.0,112.0
91708,"Riverside, CA",65.05787068670415,Neutral,50574,-1,0,69,730990.0,63.0,63.0
92210,"Riverside, CA",49.87898580122538,Neutral,66243,-1,0,69,2075000.0,67.0,76.0
